X,Y,OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID
-9830983.09962784,4880925.45031827,2805,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,2975,,AERIAL,D,Turnberry Dr,2182,,{B1A97969-9335-4E80-AC28-DEE1548247EF}
-9833174.25025589,4879914.12158211,2806,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2976,,AERIAL,E,Rising Rd,1885,,{132A51E0-3397-4D32-BF70-F0E6DF58E63F}
-9833062.96857262,4879868.72493467,2807,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2977,,AERIAL,E,Sandcherry Dr,1886,,{12689027-3BAE-4079-B6D3-0C1E7622893F}
-9832733.32658067,4880193.01531337,2808,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2978,,AERIAL,E,Chestnut Grove Dr,2183,,{FE0351F9-5B2F-411D-837F-D971B26BF127}
-9832689.38141702,4879844.69735517,2809,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2979,,AERIAL,E,Sandcherry Dr,2184,,{D406F8F5-43D4-4C82-8CC5-59F35FB038CE}
-9832742.01334649,4880607.89602193,2810,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,2980,,AERIAL,D,,2185,,{31E4C5AB-3337-4D40-BCBF-3997E45429E7}
-9833080.92756818,4880473.47179595,2811,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,2981,,AERIAL,D,,2186,,{348B2EB9-142D-4CDB-8111-9AF4891FA82D}
-9832732.05928113,4880578.39490108,2812,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,2982,,AERIAL,D,,2187,,{0E062AB2-83AE-4645-8FC8-243A846A7B85}
-9832558.79172939,4880930.96151343,2813,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,2983,,AERIAL,D,,2188,,{D73E6E67-0BFF-4E8E-B804-B26F547C11EB}
-9832610.94958845,4881309.56254207,2814,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,2984,,AERIAL,D,,2189,,{48430945-74DC-4011-B79D-43BD0B447CBF}
-9832742.03514672,4880607.94897544,2815,Streetname,"6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2985,,AERIAL,D,Abbey Fields Dr,2185,,{7960F8B2-CEC0-4CA3-95CC-9B55DAFB7700}
-9833080.80497814,4880473.47061458,2816,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2986,,AERIAL,D,Trey Blvd,2186,,{5309371F-7F6B-43B3-853C-5587588F444E}
-9832759.15971798,4880423.10130862,2817,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2987,,AERIAL,D,Jacobs Blvd,2190,,{BA840766-AFB7-4DD0-B49B-47AA0EC27A94}
-9832641.06595022,4880596.17893668,2818,Streetname,"6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2988,,AERIAL,D,Abbey Fields Dr,2191,,{9352BD17-2AC7-4E6D-9248-7F5398A2035C}
-9832610.72571593,4880624.7639636,2819,Streetname,"6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2989,,AERIAL,D,English Oak Dr,2192,,{75C1888F-2F97-42A7-A1AA-74B643D944A2}
-9832558.79172939,4880930.96151343,2820,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2990,,AERIAL,D,Glen Abbey Dr,2188,,{15280A81-7AB1-4C99-A5BE-2DC45AED539F}
-9832610.94958845,4881309.56254207,2821,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2991,,AERIAL,D,Glen Abbey Dr,2189,,{6436B3AB-6D8E-4FCB-9E80-1DDC509EF8FC}
-9832609.02207957,4881129.17557646,2822,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2992,,AERIAL,D,Glen Abbey Dr,2193,,{AF1BC216-04A7-416C-8E81-92126A2621DB}
-9832394.18145481,4881273.0748216,2823,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2993,,AERIAL,D,Vahalla Dr,2194,,{2CD45011-B583-42FD-96DC-390CF7CA1863}
-9832283.29629227,4881133.32097377,2824,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2994,,AERIAL,D,English Oak Dr,2195,,{13237607-A127-476D-9295-F030E3F1C962}
-9832589.17150269,4880595.51986981,2825,Streetname,"6"" X 30""", ,Black Telespar, ,Streetname, ,D3-1,Champaign,2995,,AERIAL,D,Abbey Fields Dr,2196,,{A845BD60-E80C-407B-AE5E-9756829EF9FF}
-9832294.53657508,4880613.698843,2826,Streetname,"6"" X 30""/ 6"" X 30""", ,Black Telespar,2019,Streetname, ,D3-1,Champaign,2996,,AERIAL,D,Wyndemere Point Dr,2197,,{E0DB5229-9BEF-46D7-8680-2317E03AEEBD}
-9827823.32454352,4886503.93196057,2827,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,IDOT,2997,,AERIAL,H,,2198,,{E25DEF4A-3EF9-4ABF-A566-C5E19AD99294}
-9827827.52727059,4886515.72010977,2828,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,IDOT,2998,,AERIAL,H,,2199,,{6507C9A0-1798-4B52-B91B-5D8D81A34618}
-9827823.32454352,4886503.93196057,2829,Streetname,"6"" X 30""/ 6"" X 30""", ,Unpunched Telespar, ,Streetname, ,D3-1,Champaign,2999,,AERIAL,H,Bloomington Rd,2198,,{C255DDDD-18D6-4FA4-92C5-073C04A424E9}
-9827145.58059085,4884594.1168247,2830,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3000,,AERIAL,H,,2200,,{37586E47-5B6F-49F2-9826-AC50CCDC5916}
-9827145.83829194,4884675.8958486,2831,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3001,,AERIAL,H,,2201,,{5BD5A524-5453-46A3-810B-644FD7767D09}
-9827147.15654452,4884731.41115978,2832,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3002,,AERIAL,H,,2202,,{6331DE61-933A-4E94-8213-6815A1F7165F}
-9827160.23015867,4884750.73306054,2833,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3003,,AERIAL,H,,2203,,{D52FCB43-4DB7-4EE8-BC6A-083B59B5EF84}
-9827206.51593464,4884751.92881674,2834,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3004,,AERIAL,H,,2204,,{5DEFFAD1-AACD-4E3A-9C2C-D8A93AD7E968}
-9827253.3220862,4884752.66665239,2835,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3005,,AERIAL,H,,2205,,{EBB6CCE5-0D07-437B-8E6F-6CE859D95684}
-9827282.34614274,4884752.85412068,2836,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3006,,AERIAL,H,,2206,,{7C634BD8-88C3-4ECC-9F89-E7B309B07E56}
-9827323.3850098,4884774.61991047,2837,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3007,,AERIAL,H,,2207,,{B919B420-395D-4257-8AC0-7FC8DE863251}
-9827225.86218369,4884771.36280499,2838,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3008,,AERIAL,H,,2208,,{A7BFE334-94F0-497E-8F03-B34016781C98}
-9827158.32404498,4884770.6208921,2839,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3009,,AERIAL,H,,2209,,{FBB6451E-33F7-4B2A-BE85-DDD2D0BA97D7}
-9827128.09264636,4884743.70240785,2840,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3010,,AERIAL,H,,2210,,{265A0B85-8BC1-41B9-B9F6-80DB3570E16B}
-9827127.60415645,4884709.43460189,2841,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3011,,AERIAL,H,,2211,,{EFF09B53-E21A-4D3A-9206-40DBCF924C04}
-9827127.15966807,4884652.19961183,2842,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3012,,AERIAL,H,,2212,,{4FB43BA7-775C-4CA1-BBA7-0EDB0921717E}
-9827126.92492072,4884592.23012393,2843,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3013,,AERIAL,H,,2213,,{CE6C208D-E52D-47AE-8985-F13E03BA734B}
-9827127.68310528,4884548.99538338,2844,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3014,,AERIAL,H,,2214,,{5386881C-8EA4-4EBA-AEE8-553137413A4D}
-9822733.39264987,4885490.38080666,2845,Stop,"30""", ,Unpunched Telespar, ,Regulatory,,R1-1,Champaign,3015,,AERIAL,L,,2215,,{5FE32061-DBEC-4DDD-B006-505D17DF58EF}
-9827424.69138501,4884497.91041165,2846,Pedestrian Crossing,"30""", ,Unpunched Telespar,2014,School, ,W11-2,Champaign,3016,,AERIAL,H,,2216,,{DE712661-2D5D-439F-84B0-13BF098BF535}
-9831009.15670616,4878163.8153795,2847,45 mph Speed Limit,"24"" X 30""", ,Unpunched Telespar,2020,Regulatory, ,R2-1,Champaign,3017,,AERIAL,E,,2217,,{A195C913-BC90-4B40-8A33-D10BFBBCE740}
-9829644.87629453,4878149.68125438,2848,35 mph Speed Limit,"24"" X 30""", ,Unpunched Telespar, ,Regulatory, ,R2-1,Champaign,3018,,AERIAL,E,,2218,,{D16597AF-8733-47C2-BCC9-AE71D819DB27}
-9831083.47354181,4879521.11689765,2849,45 mph Speed Limit,"24"" X 30""", ,Unpunched Telespar, ,Regulatory, ,R2-1,Champaign,3019,,AERIAL,E,,2219,,{528F2584-8070-432B-864F-B6CC238FB1D9}
-9826950.87369521,4885853.54226025,2850,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,IDOT,3020,,AERIAL,B,,2220,,{A72F5EC6-A480-40BD-828B-8FC4E6AC5AEC}
-9831112.43725358,4879308.28827907,2851,Stop,"30""", ,Punched Telespar,2022,Regulatory, ,R1-1,Champaign,3021,,AERIAL,E,,2221,,{BD191583-E0C8-4FE3-9A03-CDAF0876CC90}
-9831062.54908125,4878190.72393619,2852,Stop,"30""",All Way,Punched Telespar,2014,Regulatory, ,R1-1,Champaign,3022,,AERIAL,E,,2222,,{7ACED57A-5C2A-4DF7-B603-768FA3A79B55}
-9831095.28558352,4878203.21564522,2853,Stop,"30""",All Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3023,,AERIAL,E,,2223,,{9C16877C-DE98-4F58-AE5C-EC3FE8CB5B16}
-9831104.96202717,4878163.76367188,2854,Stop,"30""",All Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3024,,AERIAL,E,,2224,,{E3401AD5-C271-430C-8919-F9071ED5C1F2}
-9831070.90870219,4878148.06826448,2855,Stop,"30""",All Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3025,,AERIAL,E,,2225,,{210ACDA4-BD9F-4CEE-9F59-E34E0D3C5348}
-9831103.1619035,4878316.05694591,2856,Stop,"30""",All Way,Unpunched Telespar,2022,Regulatory, ,R1-1,Champaign,3026,,AERIAL,E,,2226,,{B49D2BA3-0EB8-454D-A2F6-D07ED5BF449F}
-9831069.48088283,4878450.33569791,2857,Stop,"30""",All Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3027,,AERIAL,E,,2227,,{F55EFD60-1A26-49F2-91C1-70F7C8DCD210}
-9831070.62616506,4878667.39896531,2858,Stop,"30""",All Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3028,,AERIAL,E,,2228,,{B525BD22-4D44-44C5-A6C6-A6284C92BED6}
-9831073.18683886,4878842.90313378,2859,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3029,,AERIAL,E,,2229,,{96B31754-7A8F-4256-9D14-51BA6D4301B0}
-9831102.95615076,4878977.28208839,2860,Stop,"30""", ,Unpunched Telespar,2022,Regulatory, ,R1-1,Champaign,3030,,AERIAL,E,,2230,,{96534185-498D-435B-9848-1CF201228BEC}
-9831076.99946159,4879112.67548435,2861,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3031,,AERIAL,E,,2231,,{431C65C8-3FFC-4DA4-836B-0405363DEAB2}
-9831084.24034298,4879714.81699452,2862,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,3032,,AERIAL,E,,2232,,{A0C630CC-98B4-4868-8A2A-B93648F43734}
-9831118.74191384,4879940.10367883,2863,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3033,,AERIAL,E,,2233,,{45F3EE7C-CE3F-4BAC-8A04-2521C3012527}
-9829096.79429814,4878171.14279718,2864,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,3034,,AERIAL,E,,2234,,{98EF92F7-E00F-4F8F-B4AA-7AEAAED48EDD}
-9828990.59004239,4878250.43438081,2865,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,3035,,AERIAL,E,,2235,,{6DAF7025-D682-4710-84E7-034A73485188}
-9831110.94252133,4882019.00908106,2866,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3036,,AERIAL,D,,2236,,{67860AA8-2734-44E1-85B3-CEB29CF6191E}
-9833191.49757971,4880287.67651944,2867,Stop,"30""",4-Way,Punched Telespar,2019,Regulatory, ,R1-1,Champaign,3037,,AERIAL,D,,2237,,{DE882EC0-C016-455F-9C15-8B8144D15A8D}
-9833167.64248704,4878188.6652793,2868,Stop,"30""",4-Way,Punched Telespar,2019,Regulatory, ,R1-1,Champaign,3038,,AERIAL,E,,2238,,{80CF61D6-CE44-48A4-A2D1-4B811CB7AB82}
-9826950.87369521,4885853.54226025,2869,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3039,,AERIAL,B,Anita Dr,2220,,{A6C76587-62A1-41C0-9A9F-1DE6BBC7074E}
-9831112.43725358,4879308.28827907,2870,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar,2014,Streetname, ,D3-1,Champaign,3041,,AERIAL,E,S Staley Rd,2221,,{56B09654-6D40-4443-BA88-10F874E91CAA}
-9831105.25488277,4878159.04137184,2871,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3042,,AERIAL,E,S Staley Rd,2240,,{4A8CD5B3-151A-4E78-8B25-B6E3495D11D7}
-9831103.1619035,4878316.05694591,2872,Streetname,"6"" X 30""/ 6"" X 30""", ,Unpunched Telespar, ,Streetname, ,D3-1,Champaign,3043,,AERIAL,E,Copper Ridge Rd,2226,,{54397683-6E0E-4035-81DF-7DEA0AF0BC9C}
-9831070.52249773,4878451.50927705,2873,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3044,,AERIAL,E,Staley Rd,2241,,{27673974-E441-4529-BC34-BADE08B13C95}
-9831070.62616506,4878667.39896531,2874,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3045,,AERIAL,E,Staley Rd,2228,,{8923B997-B775-451B-A594-F0F46451FDC0}
-9831073.18683886,4878842.90313378,2875,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3046,,AERIAL,E,Staley Rd,2229,,{5F88C4C3-DBAD-4BFF-8059-CC596E442992}
-9831102.95615076,4878977.28208839,2876,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar,2023,Streetname, ,D3-1,Champaign,3047,,AERIAL,E,Staley Rd,2230,,{DFFBBB9C-7C7B-4A2A-86A2-ABE9E297C9D1}
-9831076.81016885,4879113.95790705,2877,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3048,,AERIAL,E,Staley Rd,2242,,{0DCA0F5E-3963-4636-85CB-823ED5ECEA34}
-9831083.88256031,4879715.85398485,2878,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3049,,AERIAL,E,Staley Rd,2243,,{3EC06CDD-6DAF-400B-A1E9-010EFF3C8E2B}
-9831118.74191384,4879940.10367883,2879,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3050,,AERIAL,E,Staley Rd,2233,,{738056D2-305E-4649-8D76-1690E85DAFE1}
-9829096.79429814,4878171.14279718,2880,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3051,,AERIAL,E,W Windsor Rd,2234,,{84379C5B-3699-4759-938B-BFC06A315FC3}
-9828990.59004239,4878250.43438081,2881,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3052,,AERIAL,E,S Duncan Rd,2235,,{213F68D9-CD2A-46D8-9ED8-049E000FF551}
-9829076.08959865,4878244.71987429,2882,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3053,,AERIAL,E,Crossing Ct,2244,,{1E4647F1-456E-4BB1-A8A2-241493E9A449}
-9831110.94252133,4882019.00908106,2883,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3054,,AERIAL,D,Staley Rd,2236,,{42222ADE-1230-42CB-99FA-7E989F815E5A}
-9833167.64248704,4878188.6652793,2884,Streetname,"6"" X 30""/ 6"" X 30""", ,Old Metal Post, ,Streetname, ,D3-1,Champaign,3055,,AERIAL,E,700 E,2238,,{3C6F0AC6-18F2-4586-BF1A-FD3268E17A34}
-9827549.75588841,4876713.53819437,2885,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3056,,AERIAL,E,,2245,,{BA556834-0646-4FD6-91F7-B1477239CC19}
-9827584.71690839,4876741.32509548,2886,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3057,,AERIAL,E,,2246,,{F03686B0-769F-417A-829C-05B83C6FC4BF}
-9827652.33935409,4876798.56522093,2887,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3058,,AERIAL,E,,2247,,{E07299CD-0124-48AB-A81D-8E6FBF8AF285}
-9827688.2091144,4876871.22243886,2888,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3059,,AERIAL,E,,2248,,{BA56DF56-4EC4-4946-B0DC-3E1991DC3634}
-9827790.62054198,4876952.84438399,2889,No Parking,"12"" X 18""", ,Punched Telespar,2015,Parking, ,R7-1,Champaign,3060,,AERIAL,E,,2249,,{BEFB37EE-7828-4128-8C66-AAA7CE9091F5}
-9827733.34888551,4876935.7282793,2890,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3061,,AERIAL,E,,2250,,{3D376415-F985-4FF9-B745-DDDEE3BAC7B0}
-9827695.81533041,4876909.21752144,2891,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3062,,AERIAL,E,,2251,,{DFDE73F0-539F-417A-99C5-78F9BCC03042}
-9827657.61281645,4876843.60492713,2892,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3063,,AERIAL,E,,2252,,{30EA5000-C31E-417B-9349-2D0A84EBF7E5}
-9821718.78855172,4887766.64491857,2893,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3064,,AERIAL,L,,2253,,{9AF648AA-283F-4B2E-B565-87E89681D021}
-9821733.05435482,4887768.42217886,2894,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3065,,AERIAL,L,,2254,,{C39C03B6-0D5A-447A-90F5-924EF2317D87}
-9827887.27085967,4876323.76546174,2895,Keep Right,"24"" X 30""", ,Wooden Post, ,Regulatory,,R4-7,Champaign,3066,,AERIAL,E,,2255,,{B21FBA5F-4338-4243-950C-2D992D5DAB20}
-9827867.11827441,4876454.11433321,2896,Keep Right,"24"" X 30""", ,Wooden Post, ,Regulatory,,R4-7,Champaign,3067,,AERIAL,E,,2256,,{6D55DF5B-6B49-4288-A57C-422562907832}
-9824404.11997112,4881806.38745964,2897,Pedestrian Crossing,"30""",Arrow Down Left,Streetlight,2014,Warning, ,W11-2,Champaign,3068,Southside,AERIAL,G,,2257,,{3E0758C7-AB2E-4118-846B-9A4DE3B86434}
-9821720.20809206,4887950.7184725,2898,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3069,,AERIAL,L,,2258,,{E23F0BD0-08B0-4804-8663-2717AC6F27C8}
-9821733.97774862,4887953.22853727,2899,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3070,,AERIAL,L,,2259,,{31DA0E44-CA3A-4247-A08A-395E61F7F707}
-9821720.26383264,4888102.7103429,2900,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3071,,AERIAL,L,,2260,,{CD759E7D-0C99-4A32-ACC9-78138549B437}
-9821733.8135855,4888088.0209907,2901,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3072,,AERIAL,L,,2261,,{9236027F-8C52-4E60-BC83-A86802F86D5B}
-9821721.21793408,4888235.77610982,2902,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3073,,AERIAL,L,,2262,,{9AEC4970-ED31-48E4-8D89-B288EDD475FC}
-9821734.86735461,4888237.30088466,2903,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar,2020,Parking,,HR7-13,Champaign,3074,,AERIAL,L,,2263,,{06E8F2FF-D8B6-4496-899E-C4BE40882011}
-9821721.68684659,4888511.85385229,2904,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3075,,AERIAL,L,,2264,,{DDFEEBE4-8C2A-455D-9876-665682CE7F70}
-9821734.47246624,4888511.34433522,2905,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3076,,AERIAL,L,,2265,,{F5510B72-7078-4CB9-8B3B-F4F1A38AEAFA}
-9821721.73763513,4888704.24192722,2906,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3077,,AERIAL,L,,2266,,{37EE35BF-E9AE-4218-9790-AF8F48F460D9}
-9821735.18016049,4888704.11384023,2907,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3078,,AERIAL,L,,2267,,{CC00B07D-1EB2-49E3-937C-C7602738D45C}
-9821736.65409588,4888834.75459141,2908,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3079,,AERIAL,L,,2268,,{732CB786-7C4B-4708-98B5-B85F6F039F96}
-9821748.92584058,4888829.71958379,2909,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3080,,AERIAL,L,,2269,,{7552C1A4-3281-4CBF-9965-39F46C2900D7}
-9821803.14922241,4888923.29853425,2910,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3081,,AERIAL,L,,2270,,{B3B2128C-5B27-4D06-8F41-733EE669B316}
-9821812.33610684,4889012.02361964,2911,No Parking This Side of Street,"12"" X 18""", ,Punched Telespar, ,Parking,,HR7-13,Champaign,3082,,AERIAL,L,,2271,,{3B8BEAD2-C95E-455D-87C1-1B1049D37D13}
-9831609.06803733,4880290.11560915,2912,45 mph Speed Limit,"24"" X 30""",,Punched Telespar,2022,Regulatory, ,R2-1,Champaign,3083,,AERIAL,D,,2272,,{D8A17E9C-6701-4822-9264-49CF7A47E84F}
-9827399.79906876,4876054.88021544,2913,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3084,,AERIAL,E,,2273,,{A9D6B818-4198-4037-B047-0BDD7931B413}
-9827838.02688282,4876954.34934429,2914,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,3085,,AERIAL,E,,2274,,{686098B1-FA62-4BBE-A563-9FDBC221513E}
-9826889.42519959,4877630.55237287,2915,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,3086,,AERIAL,F,,2275,,{069768F2-11BA-40B7-BE16-AACB475637B6}
-9826957.16636999,4877652.15359044,2916,Stop,"30""", ,Punched Telespar,2013,Regulatory, ,R1-1,Champaign,3087,,AERIAL,E,,2276,,{8D1B7F2B-550B-4917-B493-DFABC3EC31D2}
-9827335.8754159,4878051.2007464,2917,Stop,"30""", ,Punched Telespar,2010,Regulatory, ,R1-1,Champaign,3088,,AERIAL,E,,2277,,{074CF732-A1C5-460B-BD89-2710AB642E0A}
-9822728.97564573,4888764.51341918,2918,Stop,"30""","Cross Traffic Does Not Stop, 18"" x 30""",Punched Telespar, ,Regulatory, ,R1-1,Champaign,3089,,AERIAL,L,,2278,,{2D8D4BE7-A2D3-4A50-B2D0-1899741EE1CA}
-9821826.81955495,4888995.03311673,2919,Stop,"30""", ,Punched Telespar,2020,Regulatory, ,R1-1,Champaign,3090,,AERIAL,L,,2279,,{96AEF74F-239A-4A8F-BE78-27F6423456C4}
-9822600.99152014,4886575.86979655,2920,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3091,,AERIAL,L,,2280,,{1F825953-523E-4395-8EEB-47855DBAA1BD}
-9822335.04103731,4886577.30326982,2921,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3092,,AERIAL,L,,2281,,{67FD923C-0301-40B9-BFED-E7070F36BE7F}
-9822701.30115982,4886573.68976953,2922,Stop,"30""", ,Streetlight, ,Regulatory, ,R1-1,Champaign,3093,,AERIAL,L,,2282,,{AC91E33B-7F96-4CCB-B6E1-4E78C9145423}
-9822009.92545742,4887665.12067496,2923,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3094,,AERIAL,L,,2283,,{1210AC28-EE98-4A6C-B90E-182EC20C7C54}
-9822702.25970375,4886839.54201015,2924,Stop,"30""", ,Punched Telespar,2015,Regulatory, ,R1-1,Champaign,3095,,AERIAL,L,,2284,,{6021BC42-6C75-4844-BC57-0EBC0B3E7050}
-9822703.84606837,4886708.25265573,2925,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3096,,AERIAL,L,,2285,,{B160DED0-9A61-4047-B4D2-2FF0D1846A70}
